"Total.Costs","Total.Utility"
22178.8776024513,0.143357175439553
161673.439511202,1.11977588781507
66076.3396373814,0.370716731032586
211557.06684677,1.92095901872794
27874.143830169,0.112159842971883
33663.5919995571,0.0466286222375065
1507.2901568772,-0.0102826614667224
122190.420252065,0.743509324685302
55348.8934440455,0.560455041240954
51853.6149541759,-0.105686554361589
69052.2890073237,0.591939898064685
41228.8583499061,0.41410838933271
45343.2456730907,0.307519745874919
22121.4121328564,0.165866079234989
61325.0169145976,0.354353328585823
22206.6405701849,0.0652964599119132
79580.4984265747,0.61202566041645
60435.5763675442,0.651101856767283
50820.6751505559,0.212538906773915
2302.72185491087,0.160850727430748
41548.3491433835,0.254221447825178
74661.6409796198,0.601945612256308
56306.2582277192,0.446305654267519
46810.4271445356,0.0489556242220083
69425.6632190247,0.620269729633306
139000.622067285,1.01377625965453
88331.128573805,0.882796785638797
47726.8589609938,0.175295779175808
40328.3116949381,0.551881950943281
24581.3012289974,0.00438366534046829
112493.813005759,0.765224670018184
22606.4676815385,0.110993991058871
49966.3364202573,0.64094548303924
1734.56974879879,0.107467019209671
1747.54984632638,0.107486984861522
83384.1334088073,0.714078196541315
3545.10461329443,0.136135945128977
50153.8557575191,0.616873152675247
34999.5628558055,0.206409414056754
562.148966183415,0.043805732206728
1606.21794650617,-0.00656907301954906
103307.686874284,0.735044566770587
38425.3448393913,0.118570368358326
146456.43241934,1.08956171394623
2987.77790487009,0.256332158245511
58498.0579055443,0.0196294695984235
31497.9131630911,0.255069004862386
55473.1107997826,0.405883934989412
87712.2023310505,0.142988405923228
217873.679786188,1.91335722735469
3037.07083887439,0.218265223109786
31639.5972446974,0.249089178224911
1133.40599614317,0.0566487455262105
2866.73175102711,0.195062121250141
32026.5866278775,0.125191039876595
55194.5008806056,0.453004145461145
46015.6588764036,0.260967898214614
84746.7993590651,0.640480322012793
7311.99002822397,0.21682839060675
4478.18293993178,0.0386699263499582
3029.81158837665,0.16213420956248
168004.7906574,1.10493903005728
41474.5788618892,0.311383856414842
40955.5875506376,0.339399514202483
580.27030058095,0.0252818264386205
67662.322101053,0.128072022305766
44877.0583003215,0.238119359860827
32634.15537156,0.164946634686699
43923.2612570664,-0.0782587410780459
27447.2544739006,0.117201033313168
71015.4296123589,0.266429595659171
3012.25617023266,0.197389114327475
65054.6929444687,0.466421932107821
39835.6704400457,-0.0592074442328131
42012.4501682088,0.237791114367729
32111.7533078014,0.252015400213351
472.019041672778,0.0206614278155996
334927.650611178,2.79822495167432
87548.9775686124,0.452340526338671
12280.7175463691,0.293189279127585
183238.223047464,1.70102041888274
117117.28844915,0.861836804352503
51277.4136307744,0.426465717516807
2877.36320715564,0.167804439962378
37822.8165132903,-0.166075355756406
201668.191058679,1.70086896331621
160787.641234873,1.16225812743762
1630.50058876627,0.115648110151604
15279.4467719716,-0.0914131443509601
31331.9018710701,0.259974812126946
63713.3477928669,0.443609675068098
34246.261614468,0.092185053487494
7490.46313381105,0.235588215798237
60954.763562566,0.389133176647102
192176.0776253,1.31896339948371
54399.4014532012,-0.0112734644839447
62672.8784744145,0.109599793541289
117330.7402099,1.0059779228059
131787.893853203,1.23001877534438
83475.8297975808,0.980681202750824
39145.514087773,-0.141333621956162
543.901469422798,0.0372849415126374
552.821941077285,0.0455423830512818
174400.708168346,1.18970204425749
70416.505532359,0.420559711544009
93042.7743674527,0.869695881563761
34400.3045854647,-0.194717276089967
46119.1688561058,0.297492087733149
152587.044158776,1.04231759828057
2764.14643626203,0.0906144194392976
22687.3293096528,0.100937746488802
93284.7872751454,0.679648225561715
26735.0514368247,0.182388031175148
20231.2397784593,-0.0251080471478364
15290.9664537654,-0.0919978800525103
59276.2183731582,0.729748984746567
55879.0168086289,0.531109037962974
55639.6152470917,0.510273605702419
136224.345097977,1.18837885595715
2302.3779486041,0.11536553823047
177318.248372294,1.20430265120827
116438.379111357,1.08674600000952
39187.3528323848,-0.130272252153476
3078.09548593737,0.168769085739283
116455.425415122,1.25389957199396
64931.5814304765,0.502026471773521
61534.0116987565,0.30746311755531
27469.2851420144,0.0558395368486516
76381.3672032447,0.335875877122319
168394.834772304,1.62612459683166
136529.400962362,1.13947846950418
2794.03999089952,0.144228274300346
142747.871002768,0.97951885095659
43896.8599003851,-0.0714336359251334
2229.71935695201,0.154748084564131
46237.7082351155,0.398869769618646
37249.4461234299,0.136606086584474
126668.203898954,1.14102962941089
412356.101475034,3.63704346274179
22666.0058990622,0.0849150688416494
31654.0520745508,0.236958611566381
38292.8333235943,0.0829955857336034
82674.6492001902,0.276140223827368
525.160671797054,0.0181959650270599
78182.3510645334,0.413135508364025
1141.21655319413,0.075412379403949
98048.4372704103,0.586268919662147
67356.5712549344,0.15331310645311
16994.292497007,0.326164854902642
31522.3232550831,0.215211570809197
27451.2810097037,0.170966247822463
40791.701245861,0.333190462315439
60584.2511737272,0.0565243541106007
79600.2754157058,0.587907388440219
219108.036847982,1.71938316003154
2140.26128303704,0.0582176346763221
36241.3472427224,-0.0660327273406637
31097.4930393638,0.468984757297015
22212.3439424281,0.177408767201286
29986.3947426939,0.0551297828078346
153118.661044046,1.49965314597381
27298.588381429,0.169128003155551
50548.6336802268,0.449486140150747
97516.93002669,1.07593345343307
55194.8531419847,0.516425812661919
1793.90154423294,0.00542725399172897
94690.6164620312,0.581319337474284
49847.5271850557,0.64432340890966
49117.0935673351,-0.0756748788570055
45707.9876896704,0.413323604108891
216945.381315155,2.06834085273072
31795.7469943912,0.0530979804612479
17060.3306945553,0.00927429312136518
46631.1996271683,0.259338572952345
3594.38676239845,0.172487298875999
51705.2057953297,0.138018421150582
37792.5591315408,0.0837522307958739
59587.0193875559,0.650082783701112
15856.9948980683,-0.0614619400867595
156852.318390058,0.817343447376148
