"Total.Costs","Total.Utility"
39878.6130276191,0.136954782741673
25984.7735270989,0.246873064907702
21591.1901486599,-0.0362164164895075
31019.2391583896,0.068431187124697
26433.2070720361,0.241243329057609
26143.7228973437,0.323042997783902
42443.9261303716,0.204980599430182
3012.59352855412,-0.0111454766655158
26512.3396486932,0.185519931818329
26116.7699542442,0.283517191220409
38240.3714810879,-0.00706383856181591
31090.2483166572,0.0607769711874004
16351.6697668081,0.145594959975659
31487.2405179484,-0.00679828273820127
16248.7820466413,-0.0872019329797399
11816.0852141364,0.146694793873172
6972.52277010899,0.0783674090601196
26191.1662748593,0.284074875919614
26234.4651796117,0.35458125111489
2503.37994629748,0.0525186396930441
22118.6569517269,-0.0994807287319249
26633.2302667834,0.187752399240396
26126.3707647869,0.329415966056143
4055.14289900891,0.0901129162881611
2971.47715198222,-0.0111255494880875
26589.3425080219,0.271371743095602
25956.6274942279,0.266538601859684
26133.1889848183,0.265873108078951
26223.8146901111,0.293888087049061
31568.4071447188,-0.00941869930068488
27092.5964833813,0.184223009623191
32674.904793173,0.0801951908157204
36260.123049347,0.0587407298333233
25928.3424050433,0.301141503542475
25985.2269358421,0.336396014569023
26187.8443748974,0.262414080578002
29017.7871039172,0.333892741223562
44746.2416060363,-0.0552757318334288
16191.7703054347,0.118331843054605
26145.2723753892,0.214425882827415
39847.5519013117,0.10946973912356
32645.0632222039,0.121611492992603
1499.90735103278,0.0208069593295072
26115.3805296454,0.274852414372072
39836.4985569409,0.161829581375896
31135.3238143253,0.0384145404707128
26658.0636936352,0.226709283175123
26329.872513508,0.0121894356317056
1660.8480766809,0.0482417980154016
26354.1912584125,-0.0142896538874891
26662.2253381346,0.24182774165003
26801.8422341852,-0.0333532928420901
26048.1866481954,0.295321490818049
11596.9834613114,0.0874082325376574
26496.431572982,0.261462159947071
22052.8949116539,0.0749003480821827
26186.3517035561,0.285325387119988
27073.4685375479,0.16372884860114
26177.4292738348,0.277921323890104
26102.1031507732,0.269234642424491
26124.3191409088,0.298383677126225
39947.3681565773,0.145704718262658
26522.0867656436,0.252779478347054
26522.1225670488,0.156343444854452
40961.9426702408,0.0456226144982431
26736.488021964,-0.0557093183095504
29060.3777639559,0.195298823110828
25964.760857148,0.291527602513859
23260.3271937212,0.0149311066702732
26069.2744444513,0.293920162274267
26052.5876214225,0.260214116136036
26551.2760390503,0.237139343884238
26352.4841797488,0.2014233886215
40624.5999255103,-0.202981016762113
26198.9929691406,0.343363271344625
28135.0570521808,0.194410885557885
26940.0443381283,0.174828363503424
6879.51910038422,0.071887632886399
26479.2082496578,0.229411578621416
28260.0302906414,0.269341000103399
26055.9430391149,0.298196422262494
36199.6886333263,0.0483870029001155
26975.8274214474,0.153467991045144
22138.0138457155,-0.0801645163067388
26470.7934633411,0.234719471149771
25945.4345377476,0.264905561963559
31654.0937818565,0.0238648160429743
1417.52593175575,0.0155091820492464
26602.0646109394,0.223110892143529
25968.6252550949,0.297005355941076
26507.359951689,0.273767446504136
26436.9382892716,0.252564643063608
27046.2483945877,0.186274140806914
26231.8808533405,0.000771516058674571
36284.0694879917,0.0743275367733952
26268.4591549728,0.334794027832759
26112.1968224729,0.282792299029901
23319.1175082135,0.197832361240257
26432.9825728552,0.0104891749519776
26232.4666575673,0.322545210628888
26421.4663256436,0.252791511350699
26761.0041607782,0.216485635305354
26154.3693951043,0.294930644620287
6886.40444333687,0.0785963453044077
25886.0490806139,0.280407895986824
26619.9292797462,0.176727302752179
16220.0984111514,0.157403890698762
31092.5218361407,0.0673405132514934
21152.7131361001,0.246433409431191
12285.2704190088,0.0433812410474828
26033.7674111706,0.291265489123277
2526.30614893843,0.0549517020012773
21630.9802087368,-0.0254815400114041
2518.33412769545,0.0468645451131392
16243.0076482547,-0.0873316966948176
26215.8346707811,0.184916554447142
25893.7028762624,0.228577070529109
7460.34712897993,0.032133360255063
21662.8282571855,-0.023415601517718
21635.7501469174,-0.0523485068382661
22145.3451431576,-0.113836234174629
27605.0568373623,0.328254740182946
39786.8916860258,0.104517887113538
6942.99171015611,0.0566427465122371
26452.7619944109,0.221500946678565
26035.1384280097,0.234677939911042
31434.6148848026,-0.0177650209705732
26052.4618970102,0.332703859456839
26896.1081454797,0.148298618823869
40471.7291104102,0.134673459027747
26311.3300976545,-0.0256670092357772
31095.2220249194,0.07442850712884
26133.8571692235,0.293045823530791
26611.6189625174,0.285543450528003
28059.4831881477,0.266510306353765
6746.65056612735,0.0512380967690892
36386.3794278307,0.108954360256097
39827.2731580733,0.132003994017372
21659.6699444827,-0.0243718778964956
13104.5643199243,0.138630101494818
26054.013652619,0.279945439795503
41360.2934955856,0.0365274351610825
37830.4690521444,0.114835456396817
1480.69943617552,0.0320580269805472
40413.7128219063,0.145532455535981
25971.896193517,0.279347402281586
26344.1998483934,0.24457416373298
26093.9011846692,0.344271327229232
31072.9475039334,0.0669310744944501
26222.0713712082,0.312115169374444
25988.9321522285,0.247738208765774
25919.4558757494,0.24933760694127
21649.8066889912,-0.0440318010170084
1397.35412419365,0.0235489002081504
11678.3564577025,0.102838985905016
41351.7441152786,0.208030853098332
31124.8471647572,0.0875738103513345
36223.6078341044,0.0141555193498478
21260.6103054799,0.224609445257732
31122.2473742727,0.0746784133332195
27048.7515630017,0.178376182078417
21613.258984448,-0.0511768049495783
16458.2272963828,0.162831890949695
26371.6066751842,0.235000724337472
31086.2640171782,0.0406860800989943
26375.4081696937,0.21142937872932
7268.8075431801,0.0876036124502795
26175.6200042995,0.30901806183479
23132.9337154484,0.0127533728637695
26159.9756857512,0.293898372913695
26679.8677762319,0.241290556915476
26061.4024653566,0.342263772174778
26010.1032005292,0.306110673242768
26029.6856601382,0.32324857908372
39755.957683274,0.132130366421019
26073.5593475883,0.308911581360434
26217.7036930439,0.344282795832992
11428.7236517463,0.113360617167858
26185.6908090153,0.244057607799838
40924.1878323869,0.0852324370958066
39751.8910539674,0.108720734244521
54374.9092912052,0.0258274106373535
45357.8133297302,-0.136887567350299
41576.0239249893,0.0487782264850669
28462.7771775122,0.222768046780481
20987.8861136992,0.210349834701487
26047.0964456597,0.309648502986368
41992.7459053353,0.0123668787549989
26081.0918060506,0.339561667695498
9035.96006704258,0.0502999721058128
28163.0066383971,0.319721178521636
26043.9350503439,0.307902167238053
26815.8945388134,-0.0647040994592675
26495.5553568931,0.248344990503379
26442.9318169683,0.222249882067037
25899.8260729369,0.276048836571012
1365.29429051877,0.0103022865424181
26125.5443498905,0.279429459945335
7208.80293304905,-0.0181084827809837
31630.6832048532,-0.0165158148392334
26633.4813455749,0.281935445185497
36405.0204185002,-0.00396484556994726
26832.3784740761,0.142165430673189
2519.0932826859,0.0622013273965278
26139.7393129443,0.304476688438491
40375.7063169661,0.120023423014474
21687.4264501359,-0.0350773095471612
21618.4855265854,-0.0453057043810029
3000.91134912831,0.000591440907250732
21676.6843812957,-0.0344805406237913
37294.9847724482,0.135160135018476
13659.1350918922,0.10253575052712
21657.617857301,-0.0440380133839689
40479.7959642481,0.120123329597726
26053.6560716503,0.2840326126095
21652.7733453731,-0.0369797559630552
1533.61987675462,0.0526630740373277
26391.6526701314,0.242937930615358
26329.1657989643,0.322678868964962
27594.6326944705,0.363033406896687
36285.0987186878,0.0449304829415014
26411.8620679669,0.203752961098053
28371.2733820968,0.0342744856230882
31576.6308913153,0.011254002633349
26824.9045837575,-0.0794482391293199
11714.6921287764,0.122876639449565
27128.6445544767,0.200270234680294
27886.8166215958,0.0711709170168308
27185.1225903407,0.208636262053295
16253.3685361001,-0.0834580436718896
1353.92796310617,0.0100790515460508
39621.4472787685,0.124234636858976
26021.2375837818,0.256519495869853
25989.3578688096,0.313688559962451
28275.0130276079,0.257801807924884
26196.1934343824,0.338537455545613
36362.4564461779,0.0566403795720165
26056.3218558813,0.270467310197349
21027.1788365124,0.222144845356445
26017.2737975793,0.283963326005221
30216.9136794275,0.317053606075586
1460.20407376972,0.0268531844695246
41022.373319081,0.117698664014822
27723.9031553435,0.166834993151589
31319.6993866559,-0.0284569483595721
21614.6964513439,-0.0452134623604931
26665.7069256256,0.238247174527922
26147.306473833,0.272857533217527
23241.5297935509,0.0118017022407069
35840.2716096978,0.114827073949501
25985.8920906204,0.296291025751392
36281.925961209,0.046132662296098
26144.6235277548,0.298508181612456
25874.4218268137,0.276551759303406
3061.54768279462,0.0598020773089817
26044.9409896696,0.325970926366957
39646.0630910637,0.11634040610673
43811.684291558,0.067248073681608
3071.37283865925,0.0824980551038742
29267.0986108723,0.434352743823397
26187.9975870258,0.282135724772574
25867.895231468,0.243578848908022
40254.2556100833,0.0745063154344366
26064.3447940818,0.319726963802037
12050.7981739753,0.0539384841216474
26356.267395628,0.0481636297305001
25901.3421781418,0.262393690979565
6803.55289316847,0.0448591417631993
26486.4033466802,0.236628841490366
27625.9801963546,0.359337508946755
41844.5014998156,-0.0257731234853656
32560.5363601562,0.0800503881979523
27817.5312581845,0.0454076728425341
26996.9937685005,0.174613666048034
26603.9675454233,0.248715068842037
26087.2907419013,0.311391800640118
26201.3027684243,0.314862134672257
25900.0797583551,0.239277803355868
22116.3957580502,-0.108570421117287
26156.2126033639,0.201993215250761
29375.4390501951,0.119297564105131
2510.76652831306,0.0568258755908361
26091.3886217487,0.263493228189216
26873.1050458165,0.179927590636201
26021.3138596008,0.323339572791564
31067.6419042503,0.0932651021011662
26127.5643231379,0.31647217744054
40556.840747415,0.169218762656939
26610.2885487504,0.235057386377755
21629.0587817331,-0.0403122374793788
40385.299659214,0.0764505430773424
41108.54401718,0.0992875285477794
26516.9835656295,0.192839703170264
42907.7590519249,0.0204942699029523
44149.783063024,0.106799589098994
26147.9572564762,0.306507994893547
28237.1827832418,0.290449809982296
32748.4199777715,0.130363769673279
26085.2381662224,0.296870654609015
28123.861711232,0.328525219193252
26526.7235432271,0.222374102701867
26677.5442171197,0.28430028110265
37622.7889169872,0.0677634960174212
26062.7550640708,0.291496930311796
26607.3062891137,0.190422162536453
26489.1649515568,0.23511239910604
27098.580962817,0.160427111952319
26630.5984827135,0.226150949543254
25848.3688488478,0.290066630180148
21673.1381813688,-0.0500097364283151
21609.1247779716,-0.074313702553865
31068.6457827976,0.0560451574233458
39916.0478491766,0.114548497707409
31655.5632539139,-0.00951414888727674
26437.4807057345,0.28673462074769
21626.1057907945,-0.0491849389212126
26654.0166705949,0.1787060122439
27466.3965664612,-0.0909277349866875
26178.667920467,0.293395454873397
41729.7921216193,0.134596177151136
27610.4494484847,0.165185630330161
26814.8011650484,-0.068273202863231
27121.5121539,0.125572050446967
26350.4224737695,0.00699912047074805
40154.5951715175,0.0752833711343189
21047.4851178548,0.221223237988141
1563.98801824778,0.0355739321539532
26073.2602162905,0.23346604062694
37351.6580539551,0.199379689964442
40621.108349982,0.185670147664007
25987.2112882023,0.238619737705672
6728.79894380791,0.0392341536273913
26232.8091819274,0.270782275741269
1416.68570597641,0.0180682992490406
26939.1639177555,0.14510450758471
24155.1098497514,-0.036420370195606
26071.5707380581,0.261702169027444
27723.4021527129,0.334251653646221
26491.40090743,0.24120960830534
26082.5313449815,0.279159779780022
26642.3060837115,0.220769029540766
26021.1883108347,0.313186819408526
35803.9892616318,0.0867502388346745
41198.4702577893,-0.0140054407205968
26087.8286494099,0.279668193129642
33030.3375084414,0.0692087630500736
39755.1336766218,0.158554624153342
26590.4618259979,0.273474692498354
26642.4667864973,0.230953448393362
2494.3380001026,0.0336168358701615
26477.1469557596,0.251359943385025
21653.9615020673,-0.0445839088942363
36409.4595226972,0.0390918517279174
28191.5341981444,0.274587555240106
40816.6273164535,0.0690218166613951
26240.367009858,0.349442290482373
26029.4375307842,0.284443324913834
16622.8901051498,0.0851517682508361
26336.8388214844,-0.0195840318302564
16253.0748706321,-0.081151205089996
44835.2946529865,-0.100365972183156
2511.36295709218,0.0282865949766605
27603.7571645274,0.331732174665115
21636.9743079108,-0.0218285617118064
49444.2424997178,-0.0340214307843113
31526.2237951855,0.00156775169813499
26585.1883176131,0.265491867625645
1438.744451549,0.0157083702789123
26394.6424142248,0.199748317867698
25965.1184707444,0.242640512315591
21641.8395735291,-0.0559733565536843
2513.90142697082,0.0516746080373788
26057.2703890518,0.279858904443698
26024.9861113736,0.206690602717673
25931.7667115861,0.234474292665503
27698.4711748484,0.385292437634021
26102.6050035591,0.359531283019989
29044.8158147204,0.396126053670348
26258.1940622436,0.227394676350972
28199.8829771443,0.299368026846748
40365.7379173119,0.131039551609417
26332.881194523,0.244868297508003
2504.22374528275,0.0400782508811402
26291.7100636156,0.00659075782232443
26086.8427952196,0.332761908691718
16397.2269664073,0.127496188217195
7195.63641411959,0.073838327553326
26130.5498130778,0.29697233797994
25908.5267998686,0.312160540370723
26711.8915765326,0.202289562653781
26373.0467590399,0.216608801393089
26129.6591217382,0.341358403579428
21659.9311427636,-0.0439005491765531
40979.5270162085,0.0772511872587267
11559.4876714215,0.120382283680219
26473.9398493458,0.230927268754124
26034.8347680599,0.241463521667471
1491.11687464826,0.0248312724107232
26883.5727335534,0.203766384514555
36261.6318554258,0.0422438593004958
35878.9799892683,0.147356816837575
17149.3014088663,0.0465458905541238
40290.9355329956,0.0960762491552058
26435.6142299603,0.179409110247156
26833.1526286854,-0.0399778252643314
27482.1318255097,0.316857373113063
40185.8637382478,0.0613716460862309
26088.0680548945,0.273801517588651
26174.9847571442,0.251225330318299
16290.2659414236,0.154866686912947
26413.1418567957,0.231675938373201
26124.8653680594,0.308051575353661
35879.942911627,0.082974495271332
39864.8293423662,0.173714209965698
26610.0801906532,0.263834835671036
35847.8121165857,0.11189275593159
26217.735985959,0.287913759972487
25922.135255673,0.275579677153486
25993.9835670517,0.30584576508981
26348.5517108325,0.226812971835681
44827.6354239215,-0.0463224507727776
27082.3152461997,0.128246021414891
26546.2564556333,0.239390150562279
41016.5940032855,0.0724925308174495
26055.4342177032,0.271554169980943
25896.6811824133,0.320790103560115
26056.3472032546,0.290283512101198
22494.5473053351,0.171018222839222
26385.0799453893,0.0252126142365513
21658.345741964,-0.043775769364301
26926.5899730604,0.17736133938087
26807.6758366061,0.269881881855742
26123.6289899742,0.279247694797727
26597.7587610816,0.240964797031317
31551.8147188376,0.0148702757309612
26611.0516091931,0.236493558242334
39793.2820880154,0.153768046780598
25879.4328977109,0.253307323834418
21649.2454262596,-0.0284931484134596
26267.9190470054,0.0362716101394137
26902.8837302843,-0.0446571288117695
26105.202505435,0.303774836027422
26315.3279318643,0.206492589443015
26453.7667471213,0.240103643592214
26482.2320201606,0.230261033598425
25996.8709971015,0.296812316574018
26058.7464775629,0.272794626212296
16948.742049463,0.106610343757687
26098.3523250741,0.283814649484483
25994.2555622165,0.307401115108995
25845.9866847043,0.232827416779445
26001.2062898022,0.314673678842748
25817.2849203742,0.247208094519835
25949.2055140386,0.270006215594867
39804.1212992434,0.147471601323048
26127.7195573636,0.31293586638801
26043.5476152052,0.256595101532279
21182.5554716267,0.171066329911203
26402.439875146,0.199225620951869
26657.3338132918,0.29400824965751
39755.6831246144,0.14960154534056
26057.7816733872,0.330006883299173
21081.274027545,0.175946522295734
40772.4559058777,0.0852238887778338
26964.0870118327,0.149338499100124
21171.9163454083,0.223227275518572
2490.88108616208,0.025197726151045
26305.1866092565,0.000544168389037292
21573.7174102821,-0.0426012411162636
26313.6959679112,0.172293968193734
25975.9292813858,0.270330831609049
25920.9099339542,0.296443876787187
31025.0349205465,0.0465163121333272
26072.9856969405,0.177108577075401
26767.7759869515,0.241705835395656
25916.3734410657,0.27574538657105
26586.028414072,0.23030387363743
26082.5489209617,0.294695461657273
26146.1802998395,0.265397518292434
26989.6638874892,0.183794283277592
54380.7618031507,0.02090168889358
37838.889146606,0.106113914539522
39715.0859781469,0.139971850592408
40412.7657946523,0.105825245141585
26061.4805986403,0.257881177816686
39776.5953589222,0.1489740907633
26032.4507154951,0.231907661455055
1607.5906833981,0.0663772248813371
26624.0071421667,0.283869710708394
2493.06700540045,0.04884786990355
25862.0382937359,0.237942855176846
32033.6337101366,-0.0537754643221752
27402.1582296007,0.0956643957220051
26434.3045654135,0.180846434867916
27882.6025659793,0.071991880385032
3566.33880911338,0.00596659405987953
26162.071306087,0.316547795920749
26033.5125389132,0.291339803905081
2539.13693239957,0.0536563083972394
41758.8702527525,0.185158580222426
39617.9389876451,0.118639897854324
26363.1396719321,0.00368304556623798
30969.7154048729,0.0793702438936517
35704.4090489915,0.10569948235155
27495.046282403,0.0896342087283108
26599.2702322476,0.236152918242068
25869.866621461,0.248556141428953
31098.0115625842,0.0399318008709251
2462.01593373225,0.032648867388783
27882.7433435691,0.270582146844241
26032.1609742229,0.332817663357275
26072.0812083542,0.261394083708974
26942.2382215941,0.153106039255221
39764.5423886408,0.128408505269135
27436.9840739278,0.0988740139112114
27568.6223059275,0.324398158434549
26130.7151206305,0.278528407543943
25932.3825655561,0.291950206969273
36310.5118540373,0.0751784557067947
39782.8633802778,0.126877942934171
1583.90990624284,0.0391516600762871
23197.326069802,0.00469181891333774
26528.6047579725,0.232389845930783
21576.6801060783,-0.0515639714340297
21638.881270851,-0.0468844564979443
27583.473885906,0.338356874246305
26248.3729943615,0.291107176351318
31516.3766655651,-0.0120442200559576
21672.1320033012,-0.0410331680730391
25955.5011865315,0.281259383750401
26388.3823624711,0.0204281637831925
26665.681450533,0.227663092869691
26652.5717246522,0.175583391900777
16604.6633048288,0.165289695813417
49469.6040339717,-0.0338301886306174
1462.84656499406,0.0213149893108175
25332.6998108953,-0.0183736949346777
26038.3852887364,0.278847449760739
41821.1221302188,0.193987676010836
27599.8227134052,0.358355393751011
26087.3299731672,0.252230554618867
26092.0105638456,0.325361764368215
21635.5006801071,-0.0478197828101132
4563.22608138101,0.00650918829117817
28148.7748156998,0.303230912220529
35704.5273196552,0.0484029128929293
26065.7647001064,0.330509666182371
39680.2650597995,0.156254190533207
41381.7904226286,0.0655128029571209
3086.53658168393,0.101529651575377
26404.3855663873,0.0018364411607616
26646.9016801743,0.227923701983921
26019.2785195844,0.215402633758617
26322.0345854847,0.0255707609133224
26458.743152463,0.198362942365984
26526.4282211778,0.241297243087508
26143.2013850906,0.328600104284384
39758.3777105791,0.120635633259988
28588.6729224579,0.245045847363257
27030.2077453729,0.195968093231313
26282.2429760539,0.243664918418476
35395.4226375925,-0.183796630819785
22053.504691556,-0.107957050887488
21682.8790950022,-0.0473925129802157
39898.4317428846,0.140011537123455
26221.2582048773,0.303591677463122
26685.4413648674,0.180868062623745
39672.7098911734,0.168341507558771
26409.8724688508,0.00665055768745824
26118.2254924127,0.269406999660702
26311.3420700253,0.00803178153060083
2526.09619525464,0.0557360943486051
26112.4094729878,0.300888290086239
26471.6470275592,0.182303075428548
26071.4017458636,0.279263858212443
26550.7620654866,0.275219597514519
26409.9467581218,0.219020775761325
26248.5766944588,0.343861268207173
27154.8748876533,0.154217009666716
25846.5633569359,0.230691606810924
41290.6658116559,0.195917716381862
39682.4312737786,0.09525274969891
26182.8189349627,0.333944358348265
1495.88973496784,0.0343170576965396
